      187	2024-12-03 07:42:36	1	0	1	0
     6069	2024-12-03 08:03:05	1	0	1	0
     8090	2024-12-03 08:04:36	1	0	1	0
      442	2024-12-03 08:06:26	1	1	1	0
     4031	2024-12-03 08:15:21	1	1	1	0
     1175	2024-12-03 19:35:14	1	0	1	0
     1169	2024-12-03 19:38:59	1	0	1	0
     2115	2024-12-03 19:51:57	1	0	1	0
     4641	2024-12-03 19:52:13	1	0	1	0
     8483	2024-12-03 19:54:58	1	0	1	0
     5044	2024-12-03 20:15:15	1	0	1	0
     9880	2024-12-03 20:15:19	1	0	1	0
     8335	2024-12-03 20:15:43	1	0	1	0
      187	2024-12-03 20:21:42	1	0	1	0
     4031	2024-12-04 07:29:55	1	0	1	0
     6069	2024-12-04 07:45:13	1	0	1	0
     8090	2024-12-04 07:52:34	1	0	1	0
      442	2024-12-04 07:59:25	1	0	1	0
     2115	2024-12-04 08:11:18	1	0	1	0
     4641	2024-12-04 08:11:38	1	0	1	0
     1169	2024-12-04 08:12:08	1	0	1	0
     9451	2024-12-04 08:12:24	1	0	1	0
     1175	2024-12-04 08:13:27	1	0	1	0
     8090	2024-12-04 10:22:22	1	0	1	0
        1	2024-12-04 15:56:20	1	0	1	0
      187	2024-12-04 19:29:24	1	0	1	0
     8483	2024-12-04 19:35:48	1	0	1	0
     8335	2024-12-04 19:36:06	1	0	1	0
     9880	2024-12-04 19:44:18	1	0	1	0
     5044	2024-12-04 19:44:30	1	0	1	0
      442	2024-12-04 20:01:27	1	1	1	0
     4031	2024-12-04 20:01:34	1	1	1	0
     3215	2024-12-04 20:04:43	1	1	1	0
     8510	2024-12-04 20:05:07	1	1	1	0
     6069	2024-12-04 20:06:17	1	1	1	0
     1175	2024-12-05 07:35:24	1	1	1	0
     2115	2024-12-05 07:49:34	1	1	1	0
     4641	2024-12-05 07:50:55	1	1	1	0
     9451	2024-12-05 07:57:15	1	1	1	0
     1169	2024-12-05 07:58:28	1	1	1	0
     9880	2024-12-05 08:12:09	1	1	1	0
     5044	2024-12-05 08:12:21	1	1	1	0
     8483	2024-12-05 08:12:32	1	1	1	0
     8335	2024-12-05 08:12:40	1	1	1	0
      187	2024-12-05 08:12:46	1	1	1	0
     4641	2024-12-05 08:13:44	1	1	1	0
     4641	2024-12-05 13:52:03	1	1	1	0
     1169	2024-12-05 15:20:17	1	1	1	0
      442	2024-12-05 19:32:19	1	0	1	0
     6069	2024-12-05 19:32:26	1	0	1	0
     4031	2024-12-05 19:47:04	1	0	1	0
     1175	2024-12-05 19:51:11	1	0	1	0
     3215	2024-12-05 19:58:01	1	1	1	0
     8510	2024-12-05 20:00:00	1	1	1	0
     9451	2024-12-05 20:10:18	1	1	1	0
     2115	2024-12-05 20:12:14	1	1	1	0
     4641	2024-12-05 20:12:32	1	1	1	0
      187	2024-12-06 07:27:58	1	1	1	0
     8483	2024-12-06 07:28:54	1	1	1	0
     9880	2024-12-06 07:36:05	1	1	1	0
     5044	2024-12-06 07:43:23	1	1	1	0
     8335	2024-12-06 07:44:10	1	1	1	0
      442	2024-12-06 08:02:15	1	1	1	0
     3215	2024-12-06 08:05:07	1	1	1	0
     8510	2024-12-06 08:05:16	1	1	1	0
     6069	2024-12-06 08:05:30	1	1	1	0
     4031	2024-12-06 08:08:34	1	1	1	0
     1175	2024-12-06 19:25:02	1	0	1	0
     2115	2024-12-06 19:45:00	1	0	1	0
     4641	2024-12-06 19:45:08	1	0	1	0
     9451	2024-12-06 19:55:18	1	0	1	0
     1169	2024-12-06 19:55:24	1	0	1	0
     8483	2024-12-06 20:07:18	1	0	1	0
     9880	2024-12-06 20:07:25	1	0	1	0
     8335	2024-12-06 20:07:34	1	0	1	0
     5044	2024-12-06 20:07:43	1	0	1	0
      187	2024-12-06 20:08:59	1	0	1	0
     4031	2024-12-07 07:33:45	1	0	1	0
     6069	2024-12-07 07:36:00	1	0	1	0
     3215	2024-12-07 07:42:37	1	0	1	0
     8510	2024-12-07 07:42:49	1	0	1	0
     9451	2024-12-07 08:02:23	1	0	1	0
     4641	2024-12-07 08:02:34	1	0	1	0
     1169	2024-12-07 08:02:40	1	0	1	0
     2115	2024-12-07 08:02:55	1	1	1	0
     1175	2024-12-07 08:03:25	1	1	1	0
      442	2024-12-07 08:09:33	1	1	1	0
      187	2024-12-07 19:33:45	1	1	1	0
     9880	2024-12-07 19:40:43	1	1	1	0
     8483	2024-12-07 19:41:11	1	1	1	0
     5044	2024-12-07 19:41:29	1	1	1	0
     8335	2024-12-07 19:42:20	1	1	1	0
      442	2024-12-07 20:00:34	1	1	1	0
     4031	2024-12-07 20:05:58	1	1	1	0
     3215	2024-12-07 20:06:25	1	1	1	0
     8510	2024-12-07 20:06:34	1	1	1	0
     6069	2024-12-07 20:06:41	1	1	1	0
     1175	2024-12-08 07:41:22	1	1	1	0
     1169	2024-12-08 07:48:27	1	0	1	0
     2115	2024-12-08 07:59:49	1	0	1	0
     4641	2024-12-08 08:00:00	1	0	1	0
     8483	2024-12-08 08:11:17	1	0	1	0
     5044	2024-12-08 08:13:00	1	0	1	0
      187	2024-12-08 08:13:16	1	0	1	0
     9880	2024-12-08 08:13:26	1	0	1	0
     8335	2024-12-08 08:14:10	1	0	1	0
     6069	2024-12-08 19:12:29	1	0	1	0
     4031	2024-12-08 19:30:51	1	0	1	0
      442	2024-12-08 19:30:59	1	0	1	0
     8510	2024-12-08 19:48:45	1	0	1	0
     1169	2024-12-08 20:04:08	1	0	1	0
     1175	2024-12-08 20:05:26	1	0	1	0
     4641	2024-12-08 20:06:13	1	1	1	0
     2115	2024-12-08 20:06:58	1	1	1	0
      187	2024-12-09 07:36:07	1	1	1	0
     8483	2024-12-09 07:36:18	1	1	1	0
     9880	2024-12-09 07:42:58	1	1	1	0
     8335	2024-12-09 07:47:37	1	1	1	0
     5044	2024-12-09 07:47:55	1	1	1	0
     8510	2024-12-09 08:09:36	1	1	1	0
     6069	2024-12-09 08:09:42	1	1	1	0
      442	2024-12-09 08:10:58	1	1	1	0
     4031	2024-12-09 08:14:46	1	1	1	0
     7550	2024-12-09 19:31:17	1	1	1	0
     2115	2024-12-09 19:41:42	1	0	1	0
     9451	2024-12-09 19:55:57	1	0	1	0
     1169	2024-12-09 19:56:15	1	0	1	0
     8483	2024-12-09 20:03:20	1	0	1	0
      187	2024-12-09 20:03:29	1	0	1	0
     5044	2024-12-09 20:13:11	1	0	1	0
     9880	2024-12-09 20:13:27	1	0	1	0
     4641	2024-12-09 20:27:19	1	0	1	0
     8335	2024-12-09 21:49:28	1	0	1	0
     4031	2024-12-10 07:34:06	1	0	1	0
      442	2024-12-10 07:34:24	1	0	1	0
     6069	2024-12-10 07:39:27	1	0	1	0
     8510	2024-12-10 07:40:58	1	0	1	0
     9451	2024-12-10 08:00:05	1	0	1	0
     1169	2024-12-10 08:00:27	1	0	1	0
     4641	2024-12-10 08:00:33	1	0	1	0
     7550	2024-12-10 08:10:55	1	0	1	0
     2115	2024-12-10 08:17:12	1	0	1	0
        1	2024-12-10 08:30:19	1	0	4	0
      483	2024-12-10 12:40:35	1	0	1	0
     8483	2024-12-10 19:36:25	1	0	1	0
      187	2024-12-10 19:39:08	1	0	1	0
     1996	2024-12-10 19:44:08	1	0	1	0
     8335	2024-12-10 19:46:26	1	0	1	0
     5044	2024-12-10 19:47:26	1	0	1	0
     9880	2024-12-10 19:48:00	1	0	1	0
     4031	2024-12-10 20:00:34	1	1	1	0
     2728	2024-12-10 20:00:40	1	1	1	0
      442	2024-12-10 20:00:46	1	1	1	0
     8510	2024-12-10 20:06:02	1	1	1	0
     3325	2024-12-10 20:06:21	1	1	1	0
     6069	2024-12-10 20:07:14	1	1	1	0
     7550	2024-12-11 07:30:06	1	0	1	0
     6499	2024-12-11 07:46:09	1	0	1	0
     9451	2024-12-11 07:49:04	1	0	1	0
     1169	2024-12-11 07:49:40	1	0	1	0
     2115	2024-12-11 07:50:33	1	0	1	0
     8483	2024-12-11 07:55:33	1	0	1	0
      187	2024-12-11 08:03:24	1	0	1	0
     5044	2024-12-11 08:09:23	1	0	1	0
     1996	2024-12-11 08:09:31	1	0	1	0
     8335	2024-12-11 08:09:41	1	0	1	0
     9880	2024-12-11 08:23:39	1	0	1	0
     6069	2024-12-11 19:10:32	1	0	1	0
     3325	2024-12-11 19:33:40	1	0	1	0
     4031	2024-12-11 19:33:46	1	0	1	0
     2728	2024-12-11 19:33:49	1	0	1	0
      442	2024-12-11 19:41:18	1	0	1	0
     8510	2024-12-11 19:42:39	1	0	1	0
     1169	2024-12-11 20:02:31	1	0	1	0
     6499	2024-12-11 20:02:36	1	0	1	0
     9451	2024-12-11 20:02:42	1	0	1	0
     7550	2024-12-11 20:11:02	1	0	1	0
     2115	2024-12-11 20:11:22	1	1	1	0
      187	2024-12-12 07:35:15	1	1	1	0
     8483	2024-12-12 07:36:02	1	1	1	0
     1996	2024-12-12 07:40:08	1	1	1	0
     5044	2024-12-12 07:41:31	1	1	1	0
     9880	2024-12-12 07:42:01	1	1	1	0
     8335	2024-12-12 07:42:13	1	1	1	0
      442	2024-12-12 07:59:40	1	1	1	0
     6069	2024-12-12 08:01:20	1	1	1	0
     8510	2024-12-12 08:01:42	1	1	1	0
     3325	2024-12-12 08:02:37	1	1	1	0
     4031	2024-12-12 08:08:32	1	1	1	0
     7550	2024-12-12 19:31:18	1	1	1	0
     4641	2024-12-12 19:45:20	1	1	1	0
     2115	2024-12-12 19:46:50	1	1	1	0
     6499	2024-12-12 19:46:58	1	1	1	0
     1169	2024-12-12 19:53:44	1	1	1	0
     9451	2024-12-12 19:53:49	1	1	1	0
     8483	2024-12-12 20:04:44	1	1	1	0
      187	2024-12-12 20:07:45	1	1	1	0
     8335	2024-12-12 20:07:49	1	1	1	0
     1996	2024-12-12 20:10:31	1	1	1	0
     5044	2024-12-12 20:11:19	1	1	1	0
     9880	2024-12-12 20:11:42	1	1	1	0
     3325	2024-12-13 07:35:01	1	1	1	0
     4031	2024-12-13 07:35:28	1	1	1	0
     6069	2024-12-13 07:37:40	1	1	1	0
      442	2024-12-13 07:43:58	1	0	1	0
     2728	2024-12-13 07:48:24	1	0	1	0
     9451	2024-12-13 08:02:21	1	1	1	0
     6499	2024-12-13 08:04:46	1	1	1	0
     4641	2024-12-13 08:05:00	1	1	1	0
     1169	2024-12-13 08:06:52	1	1	1	0
     2115	2024-12-13 08:07:52	1	1	1	0
     7550	2024-12-13 08:31:29	1	1	1	0
     8510	2024-12-13 09:57:24	1	1	1	0
      187	2024-12-13 19:27:27	1	1	1	0
     8483	2024-12-13 19:32:37	1	1	1	0
     9880	2024-12-13 19:39:35	1	1	1	0
     5044	2024-12-13 19:40:12	1	1	1	0
     1996	2024-12-13 19:40:41	1	1	1	0
     8335	2024-12-13 19:41:17	1	1	1	0
     1996	2024-12-13 19:44:56	1	1	1	0
     2728	2024-12-13 20:02:41	1	1	1	0
      442	2024-12-13 20:02:46	1	1	1	0
     6069	2024-12-13 20:09:05	1	1	1	0
     8510	2024-12-13 20:09:09	1	1	1	0
     4031	2024-12-13 20:10:33	1	1	1	0
     3325	2024-12-13 20:11:27	1	1	1	0
     7550	2024-12-14 07:33:23	1	1	1	0
     6499	2024-12-14 07:46:17	1	1	1	0
     2115	2024-12-14 07:48:10	1	1	1	0
     9451	2024-12-14 07:52:06	1	0	1	0
     4641	2024-12-14 07:52:13	1	0	1	0
     8483	2024-12-14 08:04:14	1	0	1	0
     5044	2024-12-14 08:13:39	1	0	1	0
     1996	2024-12-14 08:13:48	1	0	1	0
      187	2024-12-14 08:14:31	1	0	1	0
     9880	2024-12-14 08:14:52	1	0	1	0
     8335	2024-12-14 08:15:13	1	0	1	0
     6069	2024-12-14 19:27:55	1	0	1	0
     2728	2024-12-14 19:28:43	1	0	1	0
      442	2024-12-14 19:38:56	1	0	1	0
     4031	2024-12-14 19:39:12	1	0	1	0
     3325	2024-12-14 19:40:36	1	0	1	0
     8510	2024-12-14 19:45:39	1	0	1	0
     6499	2024-12-14 20:03:31	1	0	1	0
     4641	2024-12-14 20:04:03	1	0	1	0
     9451	2024-12-14 20:04:37	1	1	1	0
     2115	2024-12-14 20:04:54	1	1	1	0
     7550	2024-12-14 20:05:46	1	1	1	0
      187	2024-12-15 07:36:26	1	1	1	0
     8483	2024-12-15 07:37:28	1	1	1	0
     9880	2024-12-15 07:37:45	1	1	1	0
     5044	2024-12-15 07:55:28	1	1	1	0
     1996	2024-12-15 07:55:34	1	1	1	0
     8335	2024-12-15 07:55:51	1	1	1	0
     2728	2024-12-15 08:00:25	1	1	1	0
      442	2024-12-15 08:01:12	1	1	1	0
     8510	2024-12-15 08:11:52	1	1	1	0
     6069	2024-12-15 08:11:59	1	1	1	0
     4031	2024-12-15 08:12:17	1	1	1	0
     3325	2024-12-15 08:12:36	1	1	1	0
     7550	2024-12-15 19:39:34	1	1	1	0
     8385	2024-12-15 19:39:51	1	1	1	0
     9451	2024-12-15 19:47:03	1	0	1	0
     2115	2024-12-15 19:47:30	1	0	1	0
     4641	2024-12-15 19:48:04	1	0	1	0
     6499	2024-12-15 19:51:42	1	0	1	0
      187	2024-12-15 20:08:55	1	0	1	0
     5044	2024-12-15 20:09:07	1	0	1	0
     9880	2024-12-15 20:09:18	1	0	1	0
     1996	2024-12-15 20:09:29	1	0	1	0
     8483	2024-12-15 20:10:02	1	0	1	0
     8335	2024-12-15 20:11:29	1	0	1	0
     6069	2024-12-16 07:37:16	1	0	1	0
     3325	2024-12-16 07:39:23	1	0	1	0
     2728	2024-12-16 07:39:41	1	0	1	0
     8510	2024-12-16 07:42:48	1	0	1	0
      442	2024-12-16 07:47:54	1	0	1	0
     8385	2024-12-16 08:01:14	1	0	1	0
     7550	2024-12-16 08:01:25	1	0	1	0
     2115	2024-12-16 08:01:31	1	0	1	0
     9451	2024-12-16 08:01:35	1	0	1	0
     6499	2024-12-16 08:01:47	1	0	1	0
     4641	2024-12-16 08:01:55	1	0	1	0
     4031	2024-12-16 08:34:30	1	0	1	0
        1	2024-12-16 10:36:23	1	0	15	0
      187	2024-12-16 19:31:51	1	1	1	0
     8483	2024-12-16 19:44:11	1	1	1	0
     5044	2024-12-16 19:52:44	1	1	1	0
     8335	2024-12-16 19:53:04	1	1	1	0
     1996	2024-12-16 19:53:09	1	1	1	0
     2728	2024-12-16 20:00:29	1	1	1	0
      442	2024-12-16 20:02:34	1	1	1	0
     6069	2024-12-16 20:08:32	1	1	1	0
     8510	2024-12-16 20:08:46	1	1	1	0
     3325	2024-12-16 20:09:05	1	1	1	0
     4031	2024-12-16 20:09:19	1	1	1	0
     7550	2024-12-17 07:39:57	1	1	1	0
     8385	2024-12-17 07:40:04	1	1	1	0
     2115	2024-12-17 07:43:25	1	1	1	0
     4641	2024-12-17 07:44:05	1	0	1	0
     6499	2024-12-17 07:46:41	1	0	1	0
     9451	2024-12-17 07:46:55	1	0	1	0
      187	2024-12-17 08:04:18	1	0	1	0
     5044	2024-12-17 08:04:43	1	0	1	0
     8335	2024-12-17 08:04:56	1	0	1	0
     8483	2024-12-17 08:05:25	1	0	1	0
     1996	2024-12-17 08:05:32	1	0	1	0
        1	2024-12-17 15:35:07	1	0	1	0
     3325	2024-12-17 19:29:12	1	0	1	0
      442	2024-12-17 19:29:23	1	0	1	0
     6069	2024-12-17 19:29:45	1	0	1	0
     4031	2024-12-17 19:30:01	1	0	1	0
     8510	2024-12-17 19:31:52	1	0	1	0
     2728	2024-12-17 19:40:46	1	0	1	0
     6499	2024-12-17 19:55:27	1	0	1	0
     9451	2024-12-17 19:55:59	1	0	1	0
     4641	2024-12-17 19:57:45	1	1	1	0
     2115	2024-12-17 20:04:41	1	1	1	0
     7550	2024-12-17 20:04:57	1	1	1	0
     4641	2024-12-17 20:09:23	1	1	1	0
     7550	2024-12-17 20:09:51	1	1	1	0
      187	2024-12-18 07:40:29	1	1	1	0
     9880	2024-12-18 07:43:14	1	1	1	0
     8335	2024-12-18 07:45:58	1	1	1	0
     1996	2024-12-18 07:47:24	1	1	1	0
     5044	2024-12-18 07:47:51	1	1	1	0
     2728	2024-12-18 08:01:48	1	1	1	0
      442	2024-12-18 08:02:01	1	1	1	0
     3325	2024-12-18 08:04:04	1	1	1	0
     8483	2024-12-18 08:04:15	1	1	1	0
     6069	2024-12-18 08:08:30	1	1	1	0
     8510	2024-12-18 08:12:58	1	1	1	0
     4031	2024-12-18 08:14:33	1	1	1	0
     2115	2024-12-18 19:36:24	1	0	1	0
     7550	2024-12-18 19:36:43	1	0	1	0
     4641	2024-12-18 19:36:59	1	0	1	0
     9451	2024-12-18 19:43:17	1	0	1	0
     9451	2024-12-18 19:48:18	1	0	1	0
     6499	2024-12-18 19:48:41	1	0	1	0
     8483	2024-12-18 20:05:36	1	0	1	0
     8335	2024-12-18 20:05:56	1	0	1	0
      187	2024-12-18 20:06:03	1	0	1	0
     5044	2024-12-18 20:08:17	1	0	1	0
     1996	2024-12-18 20:08:48	1	0	1	0
     9880	2024-12-18 20:09:07	1	0	1	0
     2728	2024-12-19 07:35:22	1	0	1	0
     6069	2024-12-19 07:36:45	1	0	1	0
     4031	2024-12-19 07:42:19	1	0	1	0
     3325	2024-12-19 07:42:31	1	0	1	0
      442	2024-12-19 07:45:53	1	0	1	0
     8510	2024-12-19 07:48:24	1	0	1	0
     9451	2024-12-19 07:54:09	1	0	1	0
     6499	2024-12-19 08:00:37	1	0	1	0
     7550	2024-12-19 08:00:55	1	0	1	0
     2115	2024-12-19 08:00:59	1	0	1	0
     4641	2024-12-19 08:01:15	1	0	1	0
      187	2024-12-19 19:32:02	1	0	1	0
     8483	2024-12-19 19:32:09	1	0	1	0
     9880	2024-12-19 19:43:34	1	0	1	0
     5044	2024-12-19 19:44:25	1	0	1	0
     8335	2024-12-19 19:45:20	1	0	1	0
     8510	2024-12-19 20:09:49	1	0	1	0
      442	2024-12-19 20:10:11	1	0	1	0
     6069	2024-12-19 20:11:04	1	0	1	0
     2728	2024-12-19 20:15:06	1	0	1	0
     3325	2024-12-19 20:15:14	1	0	1	0
     4031	2024-12-19 20:16:24	1	0	1	0
     6499	2024-12-20 07:43:20	1	0	1	0
     9451	2024-12-20 07:45:18	1	0	1	0
     7550	2024-12-20 07:45:42	1	0	1	0
     2115	2024-12-20 07:49:55	1	0	1	0
     4641	2024-12-20 07:50:02	1	0	1	0
      187	2024-12-20 08:05:27	1	0	1	0
     9880	2024-12-20 08:10:13	1	0	1	0
     8483	2024-12-20 08:37:05	1	0	1	0
     5044	2024-12-20 08:37:48	1	0	1	0
     8335	2024-12-20 08:38:01	1	0	1	0
     3325	2024-12-20 17:58:39	1	0	1	0
     4031	2024-12-20 17:58:50	1	0	1	0
      442	2024-12-20 17:58:55	1	0	1	0
     2728	2024-12-20 18:14:20	1	0	1	0
     6069	2024-12-20 18:27:06	1	0	1	0
     2115	2024-12-20 18:27:12	1	0	1	0
     7550	2024-12-20 18:27:19	1	0	1	0
     4641	2024-12-20 18:27:26	1	0	1	0
     6499	2024-12-20 18:47:20	1	0	1	0
     8510	2024-12-20 19:36:56	1	0	1	0
     9451	2024-12-20 19:52:31	1	0	1	0
      187	2024-12-21 07:36:29	1	1	1	0
     8483	2024-12-21 07:37:42	1	1	1	0
     5044	2024-12-21 07:39:34	1	1	1	0
     8335	2024-12-21 07:39:39	1	1	1	0
     9880	2024-12-21 07:43:31	1	1	1	0
      442	2024-12-21 08:01:15	1	1	1	0
     6069	2024-12-21 08:04:44	1	1	1	0
     8510	2024-12-21 08:04:51	1	1	1	0
     3325	2024-12-21 08:05:00	1	1	1	0
     2728	2024-12-21 08:05:29	1	1	1	0
     4031	2024-12-21 08:15:05	1	1	1	0
        1	2024-12-21 11:18:41	1	0	15	0
      187	2024-12-22 19:32:36	1	0	1	0
     8483	2024-12-22 19:34:23	1	0	1	0
     8335	2024-12-22 19:43:08	1	0	1	0
     9880	2024-12-22 19:43:13	1	0	1	0
     5044	2024-12-22 19:43:23	1	0	1	0
     7550	2024-12-23 07:40:52	1	0	1	0
     9451	2024-12-23 07:45:50	1	0	1	0
     2115	2024-12-23 07:53:37	1	0	1	0
     4641	2024-12-23 07:53:55	1	0	1	0
     5044	2024-12-23 08:08:14	1	0	1	0
     9880	2024-12-23 08:08:22	1	0	1	0
     8335	2024-12-23 08:08:28	1	0	1	0
      187	2024-12-23 08:08:44	1	0	1	0
     8483	2024-12-23 08:15:35	1	0	1	0
     2728	2024-12-23 19:27:59	1	0	1	0
     6069	2024-12-23 19:36:10	1	0	1	0
     4031	2024-12-23 19:40:05	1	0	1	0
      442	2024-12-23 19:40:25	1	0	1	0
     3325	2024-12-23 19:40:31	1	0	1	0
     9451	2024-12-23 19:59:53	1	1	1	0
     4641	2024-12-23 20:00:58	1	1	1	0
     8385	2024-12-23 20:01:05	1	1	1	0
     7550	2024-12-23 20:01:18	1	1	1	0
     2115	2024-12-23 20:01:36	1	1	1	0
      187	2024-12-24 07:31:43	1	1	1	0
     5044	2024-12-24 07:32:52	1	1	1	0
     8483	2024-12-24 07:33:00	1	1	1	0
     9880	2024-12-24 07:37:10	1	1	1	0
     6069	2024-12-24 08:00:18	1	1	1	0
     3325	2024-12-24 08:00:42	1	1	1	0
     2728	2024-12-24 08:00:47	1	1	1	0
     4031	2024-12-24 08:01:45	1	1	1	0
     8335	2024-12-24 11:07:11	1	1	1	0
     4641	2024-12-24 19:13:29	1	0	1	0
     2115	2024-12-24 19:13:31	1	0	1	0
     7550	2024-12-24 19:13:43	1	0	1	0
     8385	2024-12-24 19:41:28	1	0	1	0
     9451	2024-12-24 19:49:48	1	0	1	0
     5044	2024-12-24 20:06:30	1	0	1	0
     8483	2024-12-24 20:07:23	1	0	1	0
      187	2024-12-24 20:07:45	1	0	1	0
     9880	2024-12-24 20:10:36	1	0	1	0
     8335	2024-12-24 20:11:16	1	0	1	0
     6069	2024-12-25 07:35:33	1	0	1	0
     3325	2024-12-25 07:37:23	1	0	1	0
     2728	2024-12-25 07:37:47	1	0	1	0
     4031	2024-12-25 07:38:22	1	0	1	0
     4031	2024-12-25 07:43:38	1	0	1	0
     6499	2024-12-25 07:43:57	1	0	1	0
     9451	2024-12-25 08:01:17	1	1	1	0
     8385	2024-12-25 08:02:47	1	1	1	0
     4641	2024-12-25 08:05:07	1	1	1	0
     2115	2024-12-25 09:00:09	1	1	1	0
     7550	2024-12-25 09:01:24	1	1	1	0
     5044	2024-12-25 19:29:10	1	0	1	0
     8335	2024-12-25 19:29:20	1	0	1	0
      187	2024-12-25 19:29:45	1	0	1	0
     9880	2024-12-25 19:31:07	1	0	1	0
     8483	2024-12-25 19:32:18	1	0	1	0
     6499	2024-12-25 20:02:06	1	0	1	0
     6069	2024-12-25 20:02:11	1	0	1	0
     2728	2024-12-25 20:02:49	1	0	1	0
     3325	2024-12-25 20:03:00	1	0	1	0
     4031	2024-12-25 20:03:20	1	0	1	0
     8385	2024-12-26 07:32:23	1	0	1	0
     2115	2024-12-26 07:44:06	1	0	1	0
     4641	2024-12-26 07:45:31	1	0	1	0
     9451	2024-12-26 07:46:22	1	0	1	0
     5044	2024-12-26 08:05:58	1	0	1	0
     8335	2024-12-26 08:06:09	1	0	1	0
     9880	2024-12-26 08:06:37	1	0	1	0
      187	2024-12-26 08:15:05	1	0	1	0
     8483	2024-12-26 08:22:35	1	0	1	0
     7550	2024-12-26 09:32:58	1	0	1	0
     6069	2024-12-26 19:30:12	1	0	1	0
     2728	2024-12-26 19:41:29	1	0	1	0
     6499	2024-12-26 19:43:12	1	0	1	0
     3325	2024-12-26 19:43:27	1	0	1	0
     4031	2024-12-26 19:44:42	1	0	1	0
     8385	2024-12-26 20:01:29	1	4	1	0
     9451	2024-12-26 20:01:58	1	1	1	0
     4641	2024-12-26 20:10:16	1	1	1	0
     2115	2024-12-26 20:22:43	1	1	1	0
     7550	2024-12-26 20:22:56	1	1	1	0
      187	2024-12-27 07:34:31	1	1	1	0
     8483	2024-12-27 07:35:54	1	1	1	0
     5044	2024-12-27 07:42:57	1	1	1	0
     8335	2024-12-27 07:43:13	1	1	1	0
     9880	2024-12-27 07:44:10	1	1	1	0
     6069	2024-12-27 08:02:48	1	1	1	0
     3325	2024-12-27 08:02:55	1	1	1	0
     6499	2024-12-27 08:03:06	1	1	1	0
     2728	2024-12-27 08:04:33	1	1	1	0
     4031	2024-12-27 08:04:41	1	1	1	0
     2115	2024-12-27 19:30:27	1	1	1	0
     8385	2024-12-27 19:30:34	1	1	1	0
     4641	2024-12-27 19:30:42	1	0	1	0
     7550	2024-12-27 19:38:17	1	0	1	0
     9451	2024-12-27 19:47:33	1	0	1	0
     5044	2024-12-27 20:05:43	1	0	1	0
     9880	2024-12-27 20:05:50	1	0	1	0
     8335	2024-12-27 20:05:56	1	0	1	0
      187	2024-12-27 20:06:13	1	0	1	0
     8483	2024-12-27 20:07:24	1	0	1	0
     2728	2024-12-28 07:24:10	1	0	1	0
     6069	2024-12-28 07:30:16	1	0	1	0
     3325	2024-12-28 07:37:21	1	0	1	0
     4031	2024-12-28 07:37:58	1	0	1	0
     6499	2024-12-28 07:41:32	1	0	1	0
     9451	2024-12-28 07:55:47	1	1	1	0
